source,target,score
15813,23151,23.4
15813,23460,23.49
15813,24579,23.49
15813,19489,23.53
15813,21100,23.53
15813,20674,23.54
15813,20058,23.6
15813,22939,23.61
15813,19436,23.71
15813,17233,23.79
15813,19763,23.85
15813,16549,23.86
15813,15950,23.92
15813,21391,23.93
15813,17938,23.96
15813,15873,24.04
15813,24418,24.1
15813,18147,24.1
15813,24397,24.16
15813,20289,24.19
15813,22105,24.22
15813,18705,24.26
15813,19758,24.36
15813,18997,24.43
15813,16722,24.46
15813,20647,24.46
15813,20724,24.47
15813,18901,24.5
15813,16011,24.52
15813,25357,24.52
15813,16859,24.58
15813,21112,24.58
15813,25557,24.58
15813,25753,24.61
15813,15927,24.66
15813,22642,24.67
15873,19340,22.12
15873,16549,22.33
15873,15902,22.34
15873,22191,22.41
15873,24003,22.46
15873,21391,22.81
15873,18314,22.87
15873,19763,23.07
15873,23270,23.13
15873,16492,23.22
15873,23385,23.34
15873,19663,23.4
15873,15929,23.51
15873,17823,23.53
15873,19349,23.57
15873,25860,23.62
15873,19413,23.63
15873,23993,23.71
15873,23715,23.74
15873,24203,23.85
15873,20058,23.86
15873,16691,23.89
15873,16032,23.9
15873,20289,23.9
15873,18901,23.91
15873,18997,24.06
15873,21554,24.12
15873,18624,24.24
15873,20724,24.26
15873,22145,24.3
15873,25357,24.33
15873,26117,24.42
15873,23775,24.42
15873,18396,24.43
15873,23176,24.44
15873,25812,24.47
15873,19633,24.48
15873,23793,24.49
15873,17938,24.49
15873,21550,24.49
15873,22944,24.56
15873,23460,24.56
15873,25044,24.59
15873,22440,24.6
15873,20730,24.64
15873,23103,24.64
15873,23522,24.65
15873,23151,24.66
15873,22941,24.66
15873,16199,24.71
15894,22645,22.34
15894,16984,22.44
15894,16691,23.43
15894,19240,23.84
15894,22145,23.87
15894,23461,23.98
15894,23793,24.03
15894,18952,24.11
15894,17233,24.28
15894,23522,24.34
15894,18624,24.36
15894,19238,24.36
15894,15913,24.41
15894,17618,24.47
15894,19846,24.53
15894,22872,24.54
15894,25677,24.58
15894,24906,24.6
15894,21185,24.68
15894,22440,24.69
15902,18314,20.37
15902,19833,21.08
15902,21391,21.18
15902,21112,21.36
15902,20691,21.380000000000003
15902,19436,21.52
15902,24251,21.83
15902,25860,22.07
15902,20674,22.07
15902,19340,22.09
15902,16549,22.35
15902,20724,22.38
15902,18856,22.42
15902,18997,22.49
15902,25044,22.54
15902,24397,22.59
15902,18901,22.79
15902,18981,22.86
15902,18293,22.87
15902,25812,22.99
15902,22916,23.1
15902,23994,23.1
15902,18624,23.14
15902,17938,23.15
15902,24203,23.19
15902,23103,23.21
15902,20289,23.28
15902,19489,23.32
15902,22953,23.41
15902,23715,23.49
15902,19633,23.51
15902,22941,23.53
15902,23339,23.56
15902,23456,23.63
15902,19763,23.79
15902,22105,23.79
15902,20521,23.81
15902,24237,23.99
15902,19663,23.99
15902,24114,24.01
15902,15950,24.04
15902,19758,24.09
15902,22191,24.12
15902,23270,24.14
15902,17823,24.18
15902,24906,24.24
15902,19431,24.26
15902,21708,24.27
15902,20211,24.35
15902,23775,24.35
15902,18577,24.36
15902,22642,24.44
15902,22939,24.45
15902,25753,24.45
15902,18147,24.45
15902,15992,24.46
15902,21550,24.47
15902,18655,24.51
15902,18019,24.53
15902,25677,24.53
15902,23680,24.57
15902,20649,24.58
15902,16199,24.62
15902,23298,24.62
15902,21100,24.64
15902,24229,24.7
15913,23522,22.94
15913,18624,23.12
15913,18396,23.36
15913,22645,23.5
15913,24162,23.67
15913,17630,23.81
15913,23339,23.82
15913,19413,23.88
15913,23116,23.96
15913,23460,23.98
15913,25753,24.15
15913,19692,24.19
15913,22872,24.22
15913,21554,24.3
15913,23461,24.31
15913,16691,24.32
15913,18696,24.34
15913,22363,24.35
15913,16984,24.42
15913,19098,24.43
15913,22637,24.51
15913,19758,24.53
15913,23176,24.59
15913,16181,24.6
15913,17486,24.6
15913,16549,24.63
15913,21780,24.65
15913,21185,24.66
15913,25677,24.66
15913,24229,24.69
15913,22718,24.71
15927,25611,19.35
15927,22642,21.09
15927,21687,21.22
15927,24504,21.33
15927,21502,21.53
15927,25382,22.04
15927,23456,22.23
15927,15950,22.34
15927,18994,22.66
15927,25716,22.95
15927,23775,23.16
15927,20782,23.22
15927,20730,23.58
15927,22203,23.61
15927,20358,23.62
15927,17618,23.75
15927,17650,23.87
15927,20649,23.89
15927,16952,23.93
15927,17466,23.95
15927,16199,24.01
15927,21394,24.15
15927,20234,24.15
15927,19827,24.24
15927,17451,24.26
15927,20292,24.26
15927,20009,24.31
15927,23116,24.32
15927,24545,24.34
15927,18605,24.44
15927,20058,24.58
15927,24386,24.6
15927,16859,24.62
15927,16464,24.63
15927,18395,24.66
15927,21748,24.71
15928,18856,22.84
15928,22916,23.58
15928,16549,23.61
15928,17798,23.63
15928,18516,23.73
15928,19489,23.79
15928,19349,23.89
15928,20730,23.96
15928,21391,24.08
15928,19758,24.18
15928,18997,24.21
15928,23752,24.24
15928,16984,24.24
15928,23176,24.3
15928,22203,24.35
15928,23103,24.35
15928,23270,24.39
15928,19763,24.43
15928,25382,24.46
15928,18981,24.48
15928,22083,24.49
15928,19403,24.51
15928,22191,24.58
15928,24203,24.59
15928,23775,24.61
15928,16455,24.67
15928,20521,24.68
15928,19340,24.72
15929,16984,20.87
15929,23270,21.95
15929,16455,22.11
15929,24003,22.27
15929,22944,22.3
15929,19340,22.42
15929,21550,22.92
15929,25860,23.09
15929,21391,23.15
15929,19413,23.17
15929,19763,23.17
15929,17823,23.21
15929,23993,23.22
15929,19403,23.57
15929,23176,23.62
15929,23103,23.77
15929,16492,23.78
15929,23385,23.81
15929,24114,23.87
15929,25677,23.87
15929,22083,23.91
15929,24728,24.14
15929,19786,24.15
15929,19271,24.17
15929,19098,24.2
15929,19349,24.24
15929,20691,24.27
15929,20624,24.29
15929,17938,24.33
15929,18314,24.34
15929,22191,24.35
15929,17765,24.37
15929,20289,24.39
15929,22145,24.4
15929,23461,24.46
15929,22718,24.56
15929,16952,24.57
15929,18952,24.57
15929,22916,24.59
15929,20724,24.6
15929,21708,24.61
15929,21554,24.61
15929,15992,24.64
15929,23736,24.65
15929,19192,24.68
15929,24251,24.69
15929,19878,24.69
15929,16691,24.7
15929,19392,24.72
15950,20674,21.53
15950,21100,21.77
15950,20649,21.85
15950,23680,22.25
15950,24504,22.26
15950,16199,22.77
15950,19833,22.78
15950,18856,22.91
15950,25027,23.07
15950,24203,23.09
15950,17194,23.19
15950,22642,23.26
15950,18997,23.29
15950,21112,23.3
15950,23715,23.32
15950,19431,23.33
15950,18293,23.39
15950,23339,23.42
15950,24229,23.42
15950,19692,23.46
15950,20211,23.5
15950,23460,23.61
15950,20358,23.7
15950,24906,23.72
15950,23456,23.73
15950,20521,23.87
15950,21185,23.89
15950,21502,23.91
15950,20724,23.94
15950,18605,23.96
15950,24418,24.03
15950,19827,24.05
15950,20782,24.15
15950,25611,24.18
15950,18655,24.3
15950,18624,24.39
15950,18914,24.39
15950,24344,24.4
15950,20647,24.42
15950,24251,24.42
15950,22953,24.47
15950,17618,24.49
15950,20691,24.55
15950,21554,24.56
15950,25753,24.59
15950,25860,24.71
15950,17938,24.71
15992,19098,21.53
15992,25677,22.7
15992,22916,22.82
15992,22944,22.85
15992,19403,23.25
15992,24386,23.39
15992,16691,23.4
15992,24251,23.46
15992,16984,23.46
15992,19436,23.67
15992,22872,23.69
15992,25005,23.79
15992,17630,23.86
15992,23522,23.89
15992,22941,23.99
15992,23879,24.05
15992,17938,24.07
15992,22145,24.07
15992,22083,24.2
15992,16277,24.23
15992,16496,24.27
15992,19763,24.34
15992,24494,24.41
15992,22440,24.42
15992,23176,24.42
15992,22953,24.44
15992,18915,24.46
15992,23993,24.47
15992,19833,24.48
15992,18952,24.5
15992,19192,24.56
15992,22105,24.67
15992,18624,24.7
15992,24237,24.71
15992,18147,24.72
15992,21708,24.72
16011,16464,22.03
16011,25812,23.33
16011,18605,23.78
16011,18696,23.92
16011,16181,24.02
16011,25044,24.04
16011,17650,24.1
16011,19663,24.11
16011,24344,24.12
16011,24989,24.17
16011,20289,24.24
16011,17823,24.24
16011,18577,24.28
16011,23522,24.3
16011,22203,24.33
16011,21708,24.35
16011,16722,24.4
16011,23752,24.48
16011,24000,24.49
16011,20730,24.57
16011,19931,24.61
16011,16277,24.62
16011,23544,24.64
16011,22145,24.64
16011,19403,24.64
16011,22576,24.67
16011,23461,24.67
16011,19692,24.7
16011,21780,24.71
16032,19413,23.76
16032,24003,23.77
16032,24284,23.77
16032,16176,23.92
16032,20058,24.09
16032,19846,24.17
16032,22944,24.17
16032,23736,24.3
16032,21780,24.3
16032,17956,24.33
16032,20000,24.46
16032,22440,24.51
16032,22083,24.58
16032,21687,24.63
16122,25557,22.52
16122,23752,23.59
16122,20358,23.79
16122,17466,23.83
16122,16952,23.84
16122,19238,24.5
16122,24162,24.5
16122,25182,24.52
16171,22939,22.96
16171,18823,23.5
16171,22363,23.54
16171,16199,23.94
16171,21100,23.97
16171,19758,24.22
16171,19846,24.22
16171,22718,24.25
16171,20289,24.32
16171,24906,24.43
16171,23385,24.44
16171,19392,24.49
16171,23339,24.51
16171,19692,24.53
16171,19431,24.56
16171,23151,24.61
16171,19413,24.62
16171,17466,24.65
16171,26117,24.71
16171,18856,24.72
16176,24494,24.21
16176,18395,24.29
16176,16277,24.32
16176,19353,24.33
16176,24284,24.44
16176,20914,24.54
16176,19878,24.61
16176,16384,24.72
16181,22645,23.32
16181,23715,23.9
16181,25611,24.26
16181,18577,24.31
16181,23116,24.4
16181,16421,24.48
16181,20358,24.5
16181,16277,24.52
16181,24397,24.61
16181,25357,24.69
16181,20234,24.7
16181,19589,24.71
16199,19758,18.37
16199,23460,19.67
16199,19431,20.19
16199,20674,20.69
16199,23298,21.09
16199,18293,21.21
16199,20211,21.69
16199,24906,21.9
16199,20521,22.08
16199,25044,22.17
16199,18856,22.17
16199,24229,22.4
16199,17194,22.47
16199,21112,22.47
16199,18997,22.54
16199,23680,22.8
16199,19633,22.81
16199,24203,22.89
16199,25027,22.93
16199,24418,23.01
16199,17451,23.1
16199,23715,23.17
16199,20649,23.21
16199,21100,23.29
16199,18624,23.5
16199,23339,23.54
16199,19692,23.6
16199,19489,23.62
16199,16492,23.75
16199,24251,23.85
16199,22637,23.86
16199,21554,23.98
16199,18655,24.09
16199,19833,24.27
16199,23522,24.43
16199,25812,24.46
16199,17486,24.52
16199,18396,24.53
16199,19413,24.54
16199,23775,24.56
16199,19827,24.57
16199,22363,24.59
16199,20447,24.66
16277,18696,23.0
16277,16638,23.17
16277,19392,24.0
16277,24545,24.04
16277,17230,24.05
16277,16421,24.07
16277,25005,24.25
16277,23544,24.26
16277,19692,24.27
16277,18705,24.32
16277,25677,24.36
16277,18075,24.38
16277,18577,24.44
16277,23879,24.64
16384,19349,22.16
16384,25357,22.43
16384,17938,22.58
16384,23993,22.58
16384,16722,22.9
16384,19489,22.9
16384,16455,22.9
16384,19833,22.9
16384,25860,22.94
16384,24003,22.95
16384,19663,23.06
16384,24229,23.14
16384,23151,23.17
16384,18994,23.2
16384,16859,23.22
16384,22916,23.29
16384,18314,23.37
16384,18901,23.56
16384,20624,23.64
16384,18516,23.71
16384,22944,23.76
16384,19413,23.78
16384,16492,23.8
16384,23461,23.88
16384,16496,23.97
16384,18997,24.03
16384,18019,24.03
16384,23339,24.06
16384,23522,24.08
16384,17765,24.12
16384,25557,24.13
16384,18396,24.26
16384,21391,24.29
16384,24906,24.31
16384,21550,24.31
16384,22363,24.33
16384,20289,24.33
16384,19353,24.38
16384,24000,24.38
16384,23270,24.39
16384,17630,24.44
16384,16638,24.48
16384,22440,24.5
16384,25027,24.5
16384,23176,24.51
16384,24494,24.51
16384,22872,24.55
16384,24674,24.58
16384,22718,24.61
16384,19692,24.61
16384,16799,24.62
16384,22105,24.63
16384,19192,24.64
16384,20184,24.65
16384,18293,24.66
16384,23103,24.66
16384,17486,24.67
16384,22637,24.68
16421,24494,23.35
16421,24545,23.69
16421,18952,23.91
16421,19238,23.92
16421,23736,24.07
16421,25382,24.3
16421,18994,24.44
16421,18516,24.47
16421,20292,24.49
16421,19098,24.49
16421,17230,24.53
16421,23879,24.55
16421,21502,24.6
16421,17630,24.63
16421,22718,24.63
16421,23103,24.64
16421,24000,24.69
16455,19340,22.08
16455,23270,22.61
16455,22363,22.81
16455,19098,22.95
16455,17823,22.95
16455,21391,22.98
16455,17938,23.0
16455,23151,23.18
16455,17765,23.4
16455,22872,23.41
16455,22916,23.52
16455,24728,23.56
16455,24674,23.62
16455,24003,23.64
16455,21550,23.66
16455,25860,23.71
16455,18901,23.76
16455,22941,23.85
16455,23103,23.86
16455,20691,23.96
16455,16984,23.97
16455,20730,24.03
16455,20914,24.1
16455,18147,24.17
16455,19489,24.18
16455,22939,24.24
16455,19763,24.28
16455,17630,24.31
16455,19663,24.37
16455,19238,24.44
16455,24344,24.45
16455,23994,24.47
16455,22718,24.48
16455,18516,24.54
16455,22083,24.59
16455,23522,24.6
16455,21875,24.65
16455,23752,24.65
16455,17486,24.66
16455,24906,24.67
16455,20624,24.67
16455,16722,24.68
16455,25677,24.69
16455,24113,24.7
16455,20289,24.7
16455,23176,24.72
16455,16799,24.72
16464,22576,22.39
16464,18994,22.4
16464,24989,22.64
16464,24344,22.82
16464,21708,23.11
16464,22203,23.52
16464,17798,23.58
16464,23522,23.68
16464,24545,23.73
16464,25557,24.03
16464,21502,24.03
16464,20730,24.04
16464,18696,24.1
16464,23461,24.12
16464,20358,24.17
16464,24237,24.4
16464,19846,24.44
16464,25611,24.49
16464,17823,24.49
16464,19349,24.52
16464,25716,24.53
16464,19663,24.57
16464,18705,24.58
16464,24579,24.67
16464,20000,24.71
16492,22191,21.59
16492,24003,21.65
16492,23385,21.98
16492,19758,22.75
16492,23715,22.86
16492,18314,22.94
16492,21554,23.1
16492,19192,23.14
16492,18293,23.17
16492,24203,23.19
16492,19431,23.2
16492,20724,23.22
16492,18901,23.57
16492,23993,23.62
16492,25044,23.69
16492,16496,23.75
16492,19489,23.77
16492,21112,23.88
16492,23298,23.89
16492,16984,23.98
16492,19413,24.02
16492,25382,24.09
16492,24418,24.24
16492,23775,24.28
16492,19633,24.28
16492,20521,24.28
16492,22145,24.34
16492,19663,24.34
16492,25357,24.34
16492,19833,24.48
16492,25005,24.49
16492,24674,24.51
16492,26117,24.53
16492,17938,24.54
16492,25860,24.54
16492,25182,24.55
16492,20289,24.61
16492,18997,24.68
16492,17823,24.68
16492,22941,24.69
16492,19340,24.71
16496,25005,21.74
16496,18624,22.52
16496,16691,22.9
16496,24000,22.96
16496,19192,23.5
16496,21554,23.64
16496,16859,23.71
16496,25812,23.72
16496,20521,23.75
16496,17938,23.8
16496,22953,23.83
16496,18293,23.85
16496,20989,23.89
16496,18314,23.92
16496,23715,23.95
16496,25027,23.95
16496,24418,23.97
16496,24906,24.01
16496,23298,24.04
16496,22440,24.06
16496,19098,24.11
16496,23522,24.15
16496,18655,24.15
16496,21185,24.19
16496,18019,24.19
16496,19833,24.28
16496,24203,24.3
16496,17650,24.36
16496,19403,24.47
16496,16984,24.52
16496,19436,24.53
16496,23680,24.56
16496,22145,24.62
16496,17630,24.62
16496,22637,24.63
16496,20724,24.64
16496,20674,24.65
16496,25677,24.65
16496,24003,24.66
16496,23460,24.68
16496,24237,24.71
16549,20289,21.93
16549,19489,22.0
16549,22191,22.19
16549,22916,22.74
16549,18997,22.97
16549,24203,22.99
16549,25753,23.11
16549,24674,23.15
16549,16722,23.15
16549,21391,23.19
16549,18396,23.38
16549,22939,23.39
16549,18856,23.49
16549,18314,23.49
16549,18981,23.69
16549,22105,23.71
16549,21112,23.74
16549,19340,23.75
16549,26117,23.8
16549,19633,23.8
16549,18605,23.89
16549,17823,23.91
16549,17233,23.96
16549,24229,24.02
16549,20724,24.03
16549,23339,24.04
16549,22203,24.28
16549,22953,24.29
16549,18901,24.32
16549,24237,24.36
16549,23460,24.4
16549,19349,24.41
16549,18293,24.47
16549,17765,24.47
16549,23715,24.48
16549,19758,24.5
16549,20521,24.51
16549,23994,24.54
16549,20674,24.54
16549,24397,24.55
16549,23385,24.57
16549,23522,24.61
16549,21708,24.67
16549,19589,24.68
16550,20009,22.06
16550,16952,23.33
16550,17466,23.63
16550,24766,24.19
16550,23752,24.2
16550,23103,24.35
16550,25716,24.45
16550,18914,24.45
16550,20691,24.54
16550,25557,24.55
16550,20782,24.59
16550,24114,24.62
16550,18075,24.63
16550,19392,24.68
16638,18705,20.21
16638,23793,22.95
16638,21780,23.33
16638,24545,23.38
16638,22440,23.96
16638,24229,24.02
16638,20989,24.13
16638,22083,24.15
16638,19240,24.15
16638,23879,24.16
16638,19692,24.19
16638,17233,24.19
16638,24494,24.19
16638,19291,24.26
16638,26117,24.47
16638,18696,24.5
16638,25557,24.54
16638,20184,24.61
16638,19349,24.66
16638,22363,24.66
16638,22637,24.7
16638,19489,24.72
16638,23460,24.72
16691,21708,22.63
16691,16984,23.26
16691,19403,23.68
16691,22645,23.73
16691,25860,23.88
16691,18624,23.91
16691,21550,24.05
16691,23522,24.05
16691,25677,24.12
16691,17650,24.18
16691,18019,24.31
16691,24114,24.32
16691,23176,24.35
16691,16952,24.36
16691,18314,24.41
16691,22145,24.47
16691,17823,24.48
16691,23461,24.53
16691,25044,24.57
16691,18952,24.6
16722,20624,23.24
16722,17823,23.35
16722,25357,23.43
16722,23993,23.53
16722,19489,23.83
16722,19340,23.88
16722,22191,23.89
16722,24237,23.91
16722,18019,23.99
16722,20691,24.1
16722,23522,24.11
16722,22944,24.22
16722,17798,24.24
16722,24418,24.27
16722,20058,24.34
16722,24728,24.35
16722,25027,24.36
16722,17956,24.36
16722,24000,24.42
16722,25753,24.43
16722,21185,24.48
16722,17938,24.52
16722,26117,24.56
16722,24906,24.57
16722,18901,24.59
16722,22872,24.6
16722,22363,24.6
16722,24229,24.62
16722,23270,24.65
16722,23151,24.66
16722,24397,24.68
16799,19663,22.67
16799,24284,23.13
16799,19403,23.4
16799,21875,23.59
16799,23879,23.67
16799,24003,23.76
16799,24237,23.83
16799,17618,24.08
16799,24000,24.08
16799,23736,24.2
16799,18952,24.22
16799,22145,24.32
16799,17956,24.45
16799,19192,24.55
16799,24906,24.57
16799,23522,24.63
16799,20730,24.64
16799,19931,24.65
16859,24418,21.79
16859,22718,21.98
16859,25027,22.2
16859,21100,22.46
16859,17194,22.58
16859,20058,22.66
16859,25005,22.81
16859,22363,22.82
16859,25812,23.19
16859,23339,23.25
16859,25357,23.26
16859,20211,23.49
16859,24003,23.58
16859,21394,23.7
16859,17230,24.13
16859,22145,24.28
16859,22953,24.35
16859,17650,24.39
16859,22191,24.39
16859,17233,24.41
16859,17402,24.51
16859,23151,24.51
16859,18655,24.52
16859,19436,24.52
16859,24579,24.53
16859,24906,24.53
16859,18994,24.53
16859,19633,24.63
16859,21687,24.66
16859,18705,24.67
16859,18823,24.68
16859,24237,24.68
16859,19489,24.69
16859,19340,24.71
16859,17451,24.72
16859,25611,24.72
16952,21687,22.31
16952,22637,23.04
16952,25611,23.39
16952,24344,23.44
16952,24504,23.96
16952,17466,23.99
16952,25716,24.03
16952,20358,24.09
16952,23752,24.22
16952,20730,24.29
16952,21394,24.29
16952,22642,24.37
16952,22645,24.45
16952,22083,24.49
16952,25557,24.52
16952,18075,24.56
16952,20234,24.57
16952,18624,24.63
16952,23680,24.67
16952,19392,24.68
16952,17618,24.7
16952,23522,24.72
16984,23103,22.53
16984,25677,22.62
16984,22944,22.81
16984,23270,22.94
16984,19403,23.17
16984,24251,23.23
16984,23461,23.39
16984,23775,23.57
16984,21550,23.64
16984,21391,23.66
16984,23176,23.67
16984,24114,23.74
16984,17630,23.84
16984,19340,23.9
16984,19763,23.99
16984,20730,24.03
16984,17650,24.11
16984,20624,24.16
16984,21554,24.17
16984,19240,24.21
16984,19436,24.24
16984,21708,24.25
16984,23544,24.27
16984,18147,24.28
16984,19878,24.28
16984,24344,24.32
16984,22145,24.38
16984,18624,24.39
16984,23793,24.52
16984,22083,24.53
16984,19846,24.57
16984,19098,24.57
16984,24003,24.6
16984,17938,24.65
16984,25005,24.67
16984,18952,24.69
17194,17451,12.86
17194,20211,13.46
17194,18655,15.75
17194,23680,16.9
17194,20674,18.0
17194,20649,18.99
17194,21100,18.99
17194,19431,20.42
17194,18293,21.04
17194,20521,21.29
17194,19758,21.73
17194,24418,21.95
17194,21554,22.14
17194,19827,22.47
17194,18856,22.49
17194,25027,22.69
17194,21112,22.85
17194,23298,23.15
17194,25812,23.17
17194,19098,23.27
17194,19436,23.39
17194,18624,23.48
17194,24906,23.5
17194,24504,23.52
17194,23715,23.55
17194,20724,23.61
17194,23460,23.65
17194,19692,23.89
17194,25611,23.96
17194,22145,24.15
17194,19633,24.19
17194,18994,24.3
17194,22941,24.36
17194,23544,24.36
17194,22645,24.55
17194,22718,24.57
17194,20782,24.68
17194,24728,24.68
17194,24579,24.68
17230,23736,23.18
17230,19392,23.47
17230,17233,23.86
17230,19271,23.87
17230,22083,23.88
17230,25677,24.11
17230,25812,24.37
17230,24989,24.4
17230,24162,24.42
17230,25027,24.44
17230,25005,24.48
17230,26117,24.55
17230,22637,24.64
17230,21550,24.66
17230,24418,24.67
17230,23461,24.67
17230,18696,24.71
17230,20914,24.72
17233,21708,21.94
17233,26117,22.07
17233,24418,22.65
17233,22145,23.44
17233,24579,23.49
17233,25812,23.62
17233,18705,23.65
17233,21100,23.7
17233,18655,23.75
17233,20211,23.78
17233,23461,23.89
17233,19192,23.9
17233,22083,24.02
17233,25753,24.05
17233,25005,24.07
17233,24000,24.28
17233,20647,24.32
17233,25357,24.34
17233,23680,24.38
17233,24674,24.41
17233,19931,24.45
17233,20691,24.48
17233,23793,24.59
17233,18856,24.61
17233,20649,24.68
17233,22718,24.68
17233,23522,24.69
17233,20724,24.72
17233,17956,24.72
17402,22440,22.34
17402,23752,23.97
17402,17650,24.05
17402,21550,24.13
17402,24494,24.13
17402,22083,24.18
17402,20058,24.23
17402,19349,24.7
